month,author,confidence,paper_summary,summary_of_strengths,summary_of_weaknesses,"comments,_suggestions_and_typos",overall_assessment,datasets,software,author_identity_guess,missed_assignments,count
2021- 09-01,Vlad Niculae,4.0,230.0,74.0,527.0,1146.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Wai Lam,4.0,255.0,209.0,610.0,807.0,2.25,2.5,3.5,1.0,0.0,No. of papers: 2
2021- 09-01,Wajdi Zaghouani,3.0,439.0,296.0,249.0,51.0,3.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Wanxiang Che,3.5,556.5,341.5,410.0,213.0,2.75,1.0,2.5,1.0,0.0,No. of papers: 2
2021- 09-01,Wasi Ahmad,4.0,454.6666666666667,85.66666666666667,1437.0,1188.6666666666667,2.1666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,No. of papers: 3
2021- 09-01,Wei Gao,4.0,540.0,294.0,697.0,1967.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Wei Lu,4.0,267.0,432.0,741.0,253.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Wei Wang,2.6666666666666665,799.3333333333334,251.33333333333334,452.0,29.666666666666668,2.1666666666666665,1.6666666666666667,3.0,1.0,0.0,No. of papers: 3
2021- 09-01,Wei Yang,3.0,406.0,350.5,544.5,704.0,1.75,3.5,3.0,1.0,0.0,No. of papers: 2
2021- 09-01,Wei Zhang,4.0,649.0,277.0,247.0,1520.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Weizhe Lin,5.0,1485.0,1773.0,3884.0,1896.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Wenhan Xiong,3.3333333333333335,447.0,183.0,368.6666666666667,236.0,2.1666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2021- 09-01,Wilker Aziz,4.0,2783.0,216.0,2612.0,2700.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 09-01,William Soto Martinez,3.0,2049.0,1307.0,1427.0,290.0,3.5,4.0,4.0,2.0,0.0,No. of papers: 1
2021- 09-01,Wray Buntine,4.0,743.0,148.0,192.0,29.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xavier Tannier,3.0,381.0,505.0,2545.0,92.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xi Lin,4.0,422.0,464.0,600.0,354.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xiang Yue,4.0,829.0,220.0,1650.0,100.0,1.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xiangpeng Wei,4.0,645.0,161.0,856.0,3.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xiangyang Mou,4.0,617.0,468.0,1088.0,419.0,3.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 09-01,Xianpei Han,3.0,353.0,182.0,260.0,150.5,3.0,2.5,2.0,1.0,0.0,No. of papers: 2
2021- 09-01,Xiao Liu,4.0,536.0,358.0,988.0,725.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xiaoye Qu,4.0,273.0,169.0,375.0,173.0,2.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 09-01,Ximeng Liu,2.0,596.0,438.0,299.0,460.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xin Wang,5.0,273.0,82.0,109.0,1264.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xinchen Liu,4.0,583.0,125.0,278.0,461.0,2.0,1.0,5.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xing Wang,4.0,729.0,251.0,949.0,770.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xinyiw Wang,3.0,457.6666666666667,256.6666666666667,548.6666666666666,188.33333333333334,3.1666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2021- 09-01,Xinyu Dai,3.3333333333333335,521.3333333333334,112.66666666666667,444.3333333333333,675.6666666666666,2.0,2.0,2.6666666666666665,1.0,0.0,No. of papers: 3
2021- 09-01,Xipeng Qiu,3.5,716.5,354.0,510.0,387.0,3.5,2.0,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,Xiusi Chen,5.0,338.0,43.0,501.0,503.0,1.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xiuying Chen,3.6666666666666665,272.0,399.6666666666667,763.6666666666666,10.0,2.8333333333333335,1.6666666666666667,2.3333333333333335,1.0,0.0,No. of papers: 3
2021- 09-01,Xu Jinan,4.0,480.0,192.0,390.0,135.0,3.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xu Mingzhou,3.0,503.0,128.0,276.0,286.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xuancheng Huang,4.0,564.0,92.0,653.0,400.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Xuancheng Ren,4.0,1117.0,935.0,3181.0,1030.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,YAO ZHANG,2.0,572.0,230.0,121.0,868.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,YIPING SONG,4.0,360.6666666666667,300.0,574.6666666666666,7.666666666666667,2.1666666666666665,4.0,4.0,1.0,0.0,No. of papers: 3
2021- 09-01,Yadollah Yaghoobzadeh,3.0,570.0,330.0,392.0,66.0,3.0,4.0,2.0,4.0,0.0,No. of papers: 1
2021- 09-01,Yan Wang,3.5,435.0,130.0,469.5,159.0,2.25,3.5,3.5,3.5,0.0,No. of papers: 2
2021- 09-01,Yanjun Gao,4.0,288.0,391.0,1063.0,1266.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yannick Versley,4.0,1257.0,235.0,441.0,1087.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yaoyiran Li,3.0,440.0,473.0,976.0,176.0,3.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yasumasa Onoe,3.0,1984.0,515.3333333333334,764.5,247.16666666666666,3.25,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,No. of papers: 6
2021- 09-01,Yi Tay,4.0,1109.0,98.0,475.0,284.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yichun Yin,4.0,381.0,63.0,662.0,596.0,2.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yifan Gao,4.0,597.0,177.0,1318.0,27.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yile Wang,4.0,462.0,243.0,1153.0,200.0,2.0,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yilin Shen,3.0,240.0,328.0,358.0,32.5,3.0,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yiming Cui,3.0,869.0,74.0,419.0,1165.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Ying Lin,4.0,364.0,381.0,1105.0,208.0,4.0,5.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yitong Li,3.5,514.0,524.0,404.5,109.5,2.75,3.5,2.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yixin Cao,4.0,660.0,147.0,633.5,32.5,2.75,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yizhong Wang,3.0,870.0,366.0,1282.0,194.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yoav Artzi,5.0,234.66666666666666,303.6666666666667,1907.0,664.3333333333334,2.8333333333333335,2.3333333333333335,1.0,1.0,0.0,No. of papers: 3
2021- 09-01,Yogarshi Vyas,4.0,787.6666666666666,688.3333333333334,2040.0,580.6666666666666,2.1666666666666665,2.3333333333333335,2.3333333333333335,1.0,0.0,No. of papers: 3
2021- 09-01,Yohan Jo,4.0,1381.0,730.0,1022.0,81.0,1.5,5.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yoshihiko Suhara,5.0,800.0,321.0,3673.0,2392.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yoshinari Fujinuma,3.0,695.0,287.0,477.0,1007.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Youzheng Wu,4.0,382.0,207.0,447.0,10.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yova Kementchedjhieva,3.0,664.0,551.0,918.0,1838.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yu Su,4.0,1744.0,255.0,2075.0,165.0,2.0,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yu Zhang,2.0,489.0,268.0,640.0,62.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yuan Zhang,3.0,1653.0,264.0,543.0,158.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yubo Chen,3.5,388.5,259.5,1153.5,15.0,2.25,3.0,2.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yue Cao,4.0,276.0,60.0,258.0,957.0,1.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yue Yu,3.0,239.0,230.0,391.0,112.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yue Zhang,3.0,1696.0,179.0,386.0,217.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yufeng Chen,2.5,129.0,163.5,29.5,286.5,3.25,4.0,3.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yuhao Zhang,4.5,844.5,383.5,1226.0,1125.5,2.5,1.0,2.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yujiu Yang,4.5,445.0,171.5,453.5,123.5,2.5,1.0,2.0,1.0,0.0,No. of papers: 2
2021- 09-01,Yuki Arase,4.0,529.0,75.0,1831.0,261.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yulong Chen,4.0,536.0,176.0,455.0,3352.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yusuke Miyao,4.0,718.25,307.5,1445.5,272.0,3.125,2.25,1.75,1.75,0.0,No. of papers: 4
2021- 09-01,Yusuke Oda,4.0,1060.0,469.0,459.0,1285.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yuval Marton,3.0,658.0,302.0,507.0,1655.0,4.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yuval Pinter,4.0,294.0,110.0,1583.0,1000.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yuxuan Lai,4.0,686.0,527.0,926.0,27.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Yves Scherrer,4.0,502.5,156.0,791.0,1167.0,3.0,2.5,2.5,1.0,0.0,No. of papers: 2
2021- 09-01,Zexuan Zhong,3.0,727.0,718.0,976.0,100.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhaojiang Lin,3.6666666666666665,748.3333333333334,145.66666666666666,1347.6666666666667,87.33333333333333,1.8333333333333333,1.3333333333333333,3.0,1.0,0.0,No. of papers: 3
2021- 09-01,Zhaopeng Tu,5.0,473.0,405.0,123.0,205.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhe Gan,4.0,344.3333333333333,482.3333333333333,1045.6666666666667,284.3333333333333,3.1666666666666665,1.0,1.6666666666666667,1.6666666666666667,0.0,No. of papers: 3
2021- 09-01,Zhen Yang,5.0,327.0,153.0,478.0,111.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhenghua Li,3.3333333333333335,1193.0,214.33333333333334,512.0,226.66666666666666,2.6666666666666665,1.0,2.3333333333333335,2.0,0.0,No. of papers: 3
2021- 09-01,Zhenjie Zhao,2.0,1306.0,416.0,453.0,1489.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhihao Zhang,2.0,371.0,428.0,501.0,256.0,2.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhijing Jin,3.0,298.0,309.0,1992.0,1134.0,3.0,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhiyuan Liu,3.5,419.5,264.25,674.0,336.25,2.75,2.5,1.75,1.0,0.0,No. of papers: 4
2021- 09-01,Zhongjun He,4.0,329.5,212.0,378.5,315.5,2.75,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,Zhongqing Wang,4.0,253.0,144.0,368.0,17.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zhuosheng Zhang,4.0,782.6666666666666,480.6666666666667,689.0,734.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 3
2021- 09-01,Zi-Yi Dou,4.0,389.0,236.0,671.0,358.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Zuchao Li,4.0,727.0,392.0,1625.0,375.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 09-01,dongfang li,3.0,944.0,328.0,1575.0,1569.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,laurent besacier,4.0,836.0,395.0,355.0,535.0,4.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,ruiying geng,4.0,399.0,339.0,259.0,212.0,3.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,volkan cirik,3.5,583.0,138.5,119.0,1585.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,wenhu chen,3.5,1317.0,212.0,243.0,596.5,2.25,2.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Aarne Talman,3.5,641.0,681.5,222.0,200.0,3.5,2.0,2.0,1.0,0.0,No. of papers: 2
2021- 10-01,Aaron Jaech,3.0,417.0,514.0,1809.0,365.0,1.75,1.5,2.0,2.0,0.0,No. of papers: 2
2021- 10-01,Abdalghani Abujabal,3.6666666666666665,547.3333333333334,305.6666666666667,463.3333333333333,307.3333333333333,3.0,1.6666666666666667,1.0,1.0,0.0,No. of papers: 3
2021- 10-01,Abhisek Chakrabarty,3.0,1142.0,208.0,994.0,29.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Abu Nowshed Chy,5.0,392.0,339.0,622.0,747.0,3.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Adam Funk,3.0,185.0,209.0,457.0,26.0,2.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Aditya Joshi,3.0,604.0,469.0,648.0,248.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Adrian Benton,4.333333333333333,611.0,204.33333333333334,1017.3333333333334,1512.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.0,No. of papers: 3
2021- 10-01,Adrià Gispert,5.0,629.0,601.0,891.0,811.0,3.0,1.0,2.0,4.0,0.0,No. of papers: 1
2021- 10-01,Adyasha Maharana,5.0,1287.0,478.0,1059.0,190.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Agata Savary,4.0,774.0,191.0,3038.0,265.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ahmad Beirami,4.0,884.0,294.0,783.0,1834.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ahmad Rashid,4.0,334.5,220.5,574.0,261.0,2.25,1.0,2.0,2.5,0.0,No. of papers: 2
2021- 10-01,Ahmed Abdelali,4.0,861.5,208.0,392.0,244.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Ai Xi,4.0,731.0,558.5,529.0,242.5,3.25,2.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Aikaterini-Lida Kalouli,3.5,924.0,474.5,1699.0,70.5,2.5,2.0,3.5,1.0,0.0,No. of papers: 2
2021- 10-01,Aishwarya Padmakumar,3.0,1020.0,218.5,550.0,2391.0,2.5,2.0,2.0,1.0,0.0,No. of papers: 2
2021- 10-01,Ajay Nagesh,3.0,271.0,305.0,153.0,403.0,3.0,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Akiko Aizawa,4.0,434.0,257.0,243.0,1034.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alan Akbik,4.0,1593.5,370.0,1564.5,27.0,3.25,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Alan Ramponi,4.0,1766.0,640.0,288.0,718.0,4.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alberto Lavelli,3.0,258.0,120.0,627.0,296.0,2.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alejandro Figueroa,4.0,727.0,111.0,195.0,171.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alessandra Cervone,3.0,1735.0,691.0,1264.0,591.0,2.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alessandro Lenci,4.5,511.0,199.0,1223.0,127.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 2
2021- 10-01,Alessandro Raganato,4.0,1097.0,137.0,4030.0,63.0,1.5,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alessandro Suglia,4.0,1320.0,134.0,1168.0,1506.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alex Wang,2.0,2423.0,276.0,662.0,980.0,3.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alex Warstadt,4.5,1087.5,458.0,1046.5,1880.5,3.25,1.5,2.0,1.0,0.0,No. of papers: 2
2021- 10-01,Alexander Fraser,4.0,563.0,450.0,879.0,467.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alexander Koller,2.0,1282.0,609.0,2473.0,637.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alexander O'Connor,3.0,686.0,717.0,923.0,128.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alexander Rush,4.0,1006.0,526.0,1084.0,124.0,1.5,1.0,3.0,4.0,0.0,No. of papers: 1
2021- 10-01,Alexey Sorokin,3.0,421.0,100.0,565.0,104.0,2.0,1.0,2.0,4.0,0.0,No. of papers: 1
2021- 10-01,Alexis Nasr,5.0,616.0,203.0,966.0,138.0,2.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alfio Gliozzo,4.0,773.0,197.0,619.0,941.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ali Hürriyetoğlu,5.0,282.0,173.0,769.0,641.0,2.5,4.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alina Karakanta,4.0,907.0,203.0,598.0,3834.0,2.0,3.0,3.0,5.0,0.0,No. of papers: 1
2021- 10-01,Aline Villavicencio,2.0,1174.0,470.0,5724.0,2285.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Alla Rozovskaya,4.0,474.0,329.0,1370.0,42.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Allan Jie,4.0,671.0,228.0,631.0,1043.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Allyson Ettinger,3.0,1082.0,185.0,2060.0,223.0,3.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Amal Zouaq,4.0,181.0,483.0,1468.0,348.0,1.5,1.0,2.0,5.0,0.0,No. of papers: 1
2021- 10-01,Aman Ahuja,4.5,594.5,235.0,569.5,78.0,2.5,2.5,2.0,1.0,0.0,No. of papers: 2
2021- 10-01,Aman Madaan,4.0,601.0,98.0,1676.0,903.0,2.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Amanda Stent,3.6,704.8,546.8,1135.6,559.6,3.2,1.0,1.4,1.0,0.0,No. of papers: 5
2021- 10-01,Amir Feder,4.0,1376.0,297.0,1644.0,226.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Amir Pouran Ben Veyseh,4.0,666.0,194.0,190.0,117.0,3.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Amy Siu,3.0,291.0,596.0,878.0,1087.0,2.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 10-01,Ana Marasovic,2.0,652.0,498.0,2822.0,1137.0,2.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anastasia Shimorina,4.0,588.0,240.0,2112.0,1051.0,2.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Andon Tchechmedjiev,2.0,1274.0,430.0,1002.0,1442.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Andrea Madotto,2.6666666666666665,1084.6666666666667,161.66666666666666,702.6666666666666,88.33333333333333,2.3333333333333335,1.0,2.3333333333333335,1.0,0.0,No. of papers: 3
2021- 10-01,Andreas Maletti,4.0,982.0,322.0,241.0,95.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Andreas Rücklé,3.5,879.5,417.5,2267.0,328.5,2.5,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Andrew Lee,4.0,146.0,140.0,898.0,603.0,2.0,2.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Angel Chang,3.0,1086.0,286.0,1382.0,875.0,2.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anh Tuan Luu,4.0,477.0,120.0,1215.0,185.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anil Ramakrishna,4.0,308.0,140.0,226.0,744.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Animesh Mukherjee,4.0,415.5,191.0,1183.0,127.0,1.75,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Animesh Prasad,3.5,176.5,344.0,1277.0,196.5,2.5,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 10-01,Ankit Dangi,5.0,3136.0,1119.0,1153.0,959.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ankur Bapna,3.0,2135.0,376.0,940.0,154.0,4.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ankur Mali,4.0,339.0,176.0,4481.0,373.0,1.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anna Corazza,4.0,961.0,266.0,174.0,33.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anna Currey,4.0,950.0,375.0,2498.0,1080.0,3.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 10-01,Anne-Kathrin Schumann,4.0,1120.0,669.0,1579.0,43.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Annie Zaenen,3.0,2854.0,523.0,1528.0,19.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anshuman Suri,4.0,607.0,1062.0,3298.0,1046.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Antoine Bosselut,4.0,929.0,392.0,2992.0,3.0,2.0,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Antoni Oliver,1.0,201.0,234.0,158.0,381.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Antonio Pareja-Lora,4.0,851.0,778.0,1800.0,3471.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Antonis Maronikolakis,3.0,649.0,909.0,1214.0,144.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Antske Fokkens,4.0,700.0,497.0,1797.0,696.0,3.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Anusha Balakrishnan,4.0,977.0,266.0,2147.0,624.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Apoorv Saxena,4.0,2505.0,519.0,1370.0,206.0,3.5,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ari Holtzman,4.0,3652.0,333.0,800.0,4.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Arka Sadhu,4.0,966.0,220.0,1240.0,233.0,2.0,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Arkaitz Zubiaga,5.0,286.0,99.0,541.0,3380.0,1.0,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Artem Shelmanov,4.0,759.0,262.0,410.0,417.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Asad Sayeed,5.0,502.0,178.0,1723.0,3.0,1.5,5.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ashish Anand,4.0,2561.0,878.0,178.0,1167.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ashkan Kazemi,4.0,926.0,123.0,377.0,3762.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ashutosh Kumar,5.0,1307.0,212.0,774.0,545.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ashutosh Modi,4.0,294.0,184.0,1861.0,680.0,1.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Asif Ekbal,4.0,285.0,274.0,666.0,43.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Atsushi Fujita,4.0,885.0,280.0,1090.0,1405.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Aurko Roy,4.0,785.0,357.0,1105.0,599.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Avi Caciularu,3.0,541.0,333.0,772.0,2172.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Avik Ray,4.0,555.0,508.0,2123.0,578.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ayah Zirikly,4.0,630.0,909.0,1135.0,920.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,B in Wang,4.0,376.0,251.0,1728.0,9.0,2.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Balaji Vasan Srinivasan,4.0,468.0,232.0,733.0,135.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Baobao Chang,2.0,640.0,206.0,606.0,135.0,2.5,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 10-01,Baosong Yang,4.0,274.0,345.0,544.0,187.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Baotian Hu,5.0,244.0,146.0,431.0,116.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Baoyu Jing,4.0,520.0,197.0,847.0,177.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 10-01,Barlas Oguz,4.0,676.0,104.0,1130.0,111.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ben Hutchinson,4.0,330.0,47.0,2073.0,1459.0,1.0,5.0,1.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ben Peters,4.0,1646.0,424.0,324.0,1236.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 10-01,Ben Zhou,3.5,462.0,225.0,671.0,365.0,2.0,1.0,1.0,3.5,0.0,No. of papers: 2
2021- 10-01,Benjamin Heinzerling,5.0,663.0,97.0,1902.0,736.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 1
